objectid,folderid,customerkey,name,description,issendable,istestable,createddate,modifieddate,jobid,batchid,eventdate,subscriberid,accountid,listid,domain,subscriberkey,time
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:02:51 PM,99113019,7204042,65884,treasure-data.com,0f206196-76cb-4910-bd83-84a4d283b367,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:03:58 PM,99113019,7204042,65884,treasure-data.com,0f206196-76cb-4910-bd83-84a4d283b367,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91041,0,10/5/2018 12:35:49 PM,99113019,7204042,65884,treasure-data.com,0f206196-76cb-4910-bd83-84a4d283b367,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,80382,0,6/15/2018 12:26:54 PM,40212755,7204042,65213,gmail.com,1,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,81338,0,6/28/2018 8:35:31 AM,40212755,7204042,65213,gmail.com,1,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93985,0,11/5/2018 4:54:47 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93986,0,11/5/2018 5:02:51 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93988,0,11/5/2018 6:03:25 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93990,0,11/5/2018 11:02:59 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93993,0,11/5/2018 11:02:59 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93995,0,11/5/2018 11:02:59 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93997,0,11/5/2018 11:02:59 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93999,0,11/5/2018 11:03:00 PM,99496261,7204042,71430,treasure-data.com,1001bb42cd-e2a2-4831-e8f1-475fe0e3thk,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/5/2018 12:20:19 PM,99113020,7204042,65884,treasure-data.com,11a1c640-071a-4139-8ae9-e6f8531e1564,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,80581,0,6/18/2018 8:47:46 PM,40157238,7204042,64386,treasure-data.com,123,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91205,0,10/7/2018 12:03:49 AM,99113021,7204042,65884,treasure-data.com,15867f24-4621-43ea-b41a-809f144c2539,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,75966,0,5/30/2018 2:34:41 PM,40208778,7204042,64386,gmail.com,2,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,80581,0,6/18/2018 8:47:46 PM,40208778,7204042,64386,gmail.com,2,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:08:16 PM,99113028,7204042,65884,gmail.com,2f15a1ce-3b65-401a-a502-0ffb2d6deaa4,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:08:16 PM,99113028,7204042,65884,gmail.com,2f15a1ce-3b65-401a-a502-0ffb2d6deaa4,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:08:16 PM,99113029,7204042,65884,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91109,0,10/5/2018 1:37:08 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91123,0,10/5/2018 5:16:24 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91123,0,10/5/2018 6:42:40 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91919,0,10/15/2018 1:01:31 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91919,0,10/15/2018 1:01:34 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91919,0,10/15/2018 1:28:02 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91919,0,10/15/2018 1:28:03 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91919,0,10/15/2018 2:27:11 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91924,0,10/15/2018 2:27:11 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91924,0,10/15/2018 2:27:11 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91924,0,10/15/2018 2:27:11 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91924,0,10/15/2018 5:40:41 PM,99113029,7204042,65732,gmail.com,317dfef7-e456-4f6c-a5fc-258825cb4d76,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,83951,0,7/19/2018 8:23:46 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,83951,0,7/20/2018 10:35:27 AM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,83951,0,7/20/2018 10:35:31 AM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,83951,0,7/20/2018 10:35:38 AM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,83951,0,7/20/2018 11:02:43 AM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84001,0,7/20/2018 12:49:36 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84227,0,7/24/2018 2:20:15 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84231,0,7/24/2018 3:03:37 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84690,0,7/30/2018 6:23:59 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84692,0,7/30/2018 6:39:01 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84693,0,7/30/2018 6:39:09 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84695,0,7/30/2018 6:55:39 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84727,0,7/31/2018 9:23:24 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84728,0,7/31/2018 11:22:56 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84728,0,7/31/2018 11:22:59 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84760,0,7/31/2018 6:13:51 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,85152,0,8/6/2018 2:02:27 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,85154,0,8/6/2018 3:01:23 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,85548,0,8/9/2018 6:04:09 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,85554,0,8/9/2018 10:34:39 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,85601,0,8/10/2018 11:01:53 AM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,88245,0,9/11/2018 5:12:01 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,88245,0,9/11/2018 5:12:01 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,88245,0,9/11/2018 5:12:02 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,88284,0,9/12/2018 8:20:47 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,88289,0,9/12/2018 8:20:55 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,88318,0,9/12/2018 10:17:54 AM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91032,0,10/4/2018 9:12:54 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91032,0,10/4/2018 9:12:57 PM,94150215,7204042,65732,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91335,0,10/8/2018 1:33:21 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91335,0,10/8/2018 1:33:22 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91335,0,10/8/2018 4:11:15 PM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91392,0,10/9/2018 9:18:23 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,92822,0,10/24/2018 7:34:16 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,93010,0,10/25/2018 7:05:18 AM,94150215,7204042,69184,gmail.com,35aa24be-e2a2-4831-e8f1-475fe0e3ccdf,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:08:16 PM,99113031,7204042,65884,gmail.com,3802c77b-0adc-444f-bf26-47f30c92488c,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91205,0,10/7/2018 12:04:23 AM,99113032,7204042,65884,treasure-data.com,3928d8f0-169c-4423-884c-78ba7b612014,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,80581,0,6/18/2018 8:47:46 PM,40212720,7204042,64386,gmail.com,4,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91041,0,10/5/2018 12:13:28 AM,99113037,7204042,65884,gmail.com,4d3ba757-f143-4de7-8432-5562c51893f7,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/5/2018 12:13:29 AM,99113037,7204042,65884,gmail.com,4d3ba757-f143-4de7-8432-5562c51893f7,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91041,0,10/5/2018 12:13:33 AM,99113037,7204042,65884,gmail.com,4d3ba757-f143-4de7-8432-5562c51893f7,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/5/2018 12:13:34 AM,99113037,7204042,65884,gmail.com,4d3ba757-f143-4de7-8432-5562c51893f7,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91269,0,10/10/2018 5:04:04 AM,99113037,7204042,65884,gmail.com,4d3ba757-f143-4de7-8432-5562c51893f7,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:08:16 PM,99113040,7204042,65884,gmail.com,513b0d6b-5015-4240-9c68-c1b162449b7f,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,91019,0,10/4/2018 4:08:16 PM,99113040,7204042,65884,gmail.com,513b0d6b-5015-4240-9c68-c1b162449b7f,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,83951,0,7/19/2018 8:26:33 PM,94150217,7204042,65732,treasure-data.com,59ec6c68-33f0-435a-bca8-04404c5c2d65,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,83951,0,7/20/2018 7:06:35 AM,94150217,7204042,65732,treasure-data.com,59ec6c68-33f0-435a-bca8-04404c5c2d65,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84001,0,7/22/2018 7:55:58 AM,94150217,7204042,65732,treasure-data.com,59ec6c68-33f0-435a-bca8-04404c5c2d65,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84231,0,7/24/2018 2:51:05 PM,94150217,7204042,69184,treasure-data.com,59ec6c68-33f0-435a-bca8-04404c5c2d65,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84231,0,7/24/2018 2:51:08 PM,94150217,7204042,69184,treasure-data.com,59ec6c68-33f0-435a-bca8-04404c5c2d65,1541545120
c55e2345-8de1-e811-a2d2-1402ec94baa0,25963,25117FB9-4852-4136-900F-2311B2A1EA4F,scott_test_open,"",0,0,2018-11-06T00:29:11,2018-11-06T14:58:05,84227,0,7/26/2018 2:30:35 PM,94150217,7204042,65732,treasure-data.com,59ec6c68-33f0-435a-bca8-04404c5c2d65,1541545120
